user_id,date,time,category,type,amount,description,is_impulsive,month,weekday,hour
user_013,2025-03-24,03:44,health,expense,179957.0,Apotek,False,2025-03,Monday,3
user_013,2025-03-24,08:36,entertain,expense,189085.0,Netflix,False,2025-03,Monday,8
user_013,2025-03-25,19:58,other,expense,46037.0,Transfer,False,2025-03,Tuesday,19
user_013,2025-03-27,00:42,transport,expense,71823.0,KRL,False,2025-03,Thursday,0
user_013,2025-03-27,02:27,other,expense,109703.0,Lain-lain,False,2025-03,Thursday,2
user_013,2025-03-28,12:13,food,expense,59181.0,Sarapan,False,2025-03,Friday,12
user_013,2025-03-29,10:43,food,expense,115057.0,Sarapan,False,2025-03,Saturday,10
user_013,2025-04-02,10:00,salary,income,5000000.0,Gaji bulanan,False,2025-04,Wednesday,10
user_013,2025-04-04,09:15,other,expense,84777.0,Transfer,False,2025-04,Friday,9
user_013,2025-04-04,12:25,entertain,expense,84202.0,Game top-up,False,2025-04,Friday,12
user_013,2025-04-06,17:24,food,expense,43815.0,Kopi,False,2025-04,Sunday,17
user_013,2025-04-08,00:20,entertain,expense,144265.0,Bioskop,True,2025-04,Tuesday,0
user_013,2025-04-09,22:15,shop,expense,328080.0,Alfamart,True,2025-04,Wednesday,22
user_013,2025-04-10,16:40,other,expense,140413.0,Transfer,False,2025-04,Thursday,16
user_013,2025-04-13,05:59,food,expense,74557.0,GrabFood,False,2025-04,Sunday,5
user_013,2025-04-13,12:38,shop,expense,395627.0,Lazada,False,2025-04,Sunday,12
user_013,2025-04-17,21:51,entertain,expense,81867.0,Bioskop,True,2025-04,Thursday,21
user_013,2025-04-19,14:10,food,expense,116944.0,Kopi,False,2025-04,Saturday,14
user_013,2025-04-20,13:58,food,expense,16804.0,Sarapan,False,2025-04,Sunday,13
user_013,2025-04-21,06:24,entertain,expense,75999.0,Spotify,False,2025-04,Monday,6
user_013,2025-04-22,04:11,entertain,expense,151008.0,Netflix,True,2025-04,Tuesday,4
user_013,2025-04-23,20:48,transport,expense,45854.0,KRL,False,2025-04,Wednesday,20
user_013,2025-04-28,15:50,food,expense,100686.0,Sarapan,False,2025-04,Monday,15
user_013,2025-04-29,14:58,food,expense,117670.0,Warung makan,False,2025-04,Tuesday,14
user_013,2025-05-02,10:00,salary,income,4500000.0,Gaji bulanan,False,2025-05,Friday,10
user_013,2025-05-02,14:34,transport,expense,79987.0,KRL,False,2025-05,Friday,14
user_013,2025-05-03,16:06,food,expense,69714.0,Sarapan,False,2025-05,Saturday,16
user_013,2025-05-06,10:17,food,expense,75662.0,Kopi,False,2025-05,Tuesday,10
user_013,2025-05-07,20:26,food,expense,79686.0,Kopi,False,2025-05,Wednesday,20
user_013,2025-05-08,21:16,food,expense,14321.0,Makan siang,False,2025-05,Thursday,21
user_013,2025-05-09,01:02,other,expense,148355.0,Lain-lain,False,2025-05,Friday,1
user_013,2025-05-09,17:53,other,expense,119894.0,Lain-lain,False,2025-05,Friday,17
user_013,2025-05-10,02:40,entertain,expense,130510.0,Game top-up,True,2025-05,Saturday,2
user_013,2025-05-12,09:57,shop,expense,53438.0,Alfamart,False,2025-05,Monday,9
user_013,2025-05-13,08:34,food,expense,16383.0,Kopi,False,2025-05,Tuesday,8
user_013,2025-05-14,19:00,entertain,expense,80898.0,Game top-up,False,2025-05,Wednesday,19
user_013,2025-05-16,11:49,transport,expense,35677.0,Gojek,False,2025-05,Friday,11
user_013,2025-05-17,03:08,entertain,expense,129132.0,Bioskop,True,2025-05,Saturday,3
user_013,2025-05-19,01:38,entertain,expense,166187.0,YouTube Premium,True,2025-05,Monday,1
user_013,2025-05-19,11:05,food,expense,19814.0,GrabFood,False,2025-05,Monday,11
user_013,2025-05-22,00:02,transport,expense,58181.0,Parkir,False,2025-05,Thursday,0
user_013,2025-05-22,17:06,entertain,expense,120516.0,Game top-up,False,2025-05,Thursday,17
user_013,2025-05-24,16:52,other,expense,57103.0,Tak terduga,False,2025-05,Saturday,16
user_013,2025-05-24,19:56,entertain,expense,87427.0,YouTube Premium,False,2025-05,Saturday,19
user_013,2025-05-25,02:50,shop,expense,301599.0,Indomaret,True,2025-05,Sunday,2
user_013,2025-05-26,20:09,health,expense,57191.0,Apotek,False,2025-05,Monday,20
user_013,2025-05-27,04:27,transport,expense,36999.0,KRL,False,2025-05,Tuesday,4
user_013,2025-06-01,10:00,salary,income,5000000.0,Gaji bulanan,False,2025-06,Sunday,10
user_013,2025-06-02,16:03,food,expense,87131.0,Kopi,False,2025-06,Monday,16
user_013,2025-06-04,11:19,health,expense,220703.0,Apotek,False,2025-06,Wednesday,11
user_013,2025-06-06,23:11,health,expense,294862.0,Klinik,False,2025-06,Friday,23
user_013,2025-06-08,09:32,entertain,expense,193039.0,Spotify,False,2025-06,Sunday,9
user_013,2025-06-10,06:51,food,expense,46720.0,Sarapan,False,2025-06,Tuesday,6
user_013,2025-06-11,21:27,food,expense,92491.0,Warung makan,False,2025-06,Wednesday,21
user_013,2025-06-12,08:01,health,expense,84073.0,Gym,False,2025-06,Thursday,8
user_013,2025-06-13,12:51,transport,expense,64376.0,Gojek,False,2025-06,Friday,12
user_013,2025-06-13,16:25,food,expense,68517.0,Warung makan,False,2025-06,Friday,16
user_013,2025-06-14,15:49,other,expense,134389.0,Lain-lain,False,2025-06,Saturday,15
user_013,2025-06-15,02:45,health,expense,33433.0,Masker,False,2025-06,Sunday,2
user_013,2025-06-16,15:42,health,expense,243577.0,Gym,False,2025-06,Monday,15
user_013,2025-06-22,03:04,shop,expense,125403.0,Lazada,True,2025-06,Sunday,3
user_013,2025-06-22,12:31,shop,expense,487701.0,Tokopedia,False,2025-06,Sunday,12
user_013,2025-06-22,18:31,entertain,expense,90988.0,Game top-up,False,2025-06,Sunday,18
user_013,2025-06-24,15:14,shop,expense,210158.0,Tokopedia,False,2025-06,Tuesday,15
user_013,2025-06-25,04:19,transport,expense,71223.0,Grab,False,2025-06,Wednesday,4
user_013,2025-06-26,17:26,food,expense,112406.0,Makan siang,False,2025-06,Thursday,17
user_013,2025-06-27,09:38,entertain,expense,119198.0,Netflix,False,2025-06,Friday,9
user_013,2025-06-27,11:03,shop,expense,335936.0,Tokopedia,False,2025-06,Friday,11
user_013,2025-07-01,10:00,salary,income,4500000.0,Gaji bulanan,False,2025-07,Tuesday,10
user_013,2025-07-01,11:56,shop,expense,176684.0,Lazada,False,2025-07,Tuesday,11
user_013,2025-07-05,14:18,entertain,expense,46955.0,Netflix,False,2025-07,Saturday,14
user_013,2025-07-08,09:43,food,expense,117628.0,GrabFood,False,2025-07,Tuesday,9
user_013,2025-07-08,11:07,shop,expense,336467.0,Tokopedia,False,2025-07,Tuesday,11
user_013,2025-07-09,08:17,food,expense,112266.0,Makan siang,False,2025-07,Wednesday,8
user_013,2025-07-11,15:37,food,expense,38343.0,Kopi,False,2025-07,Friday,15
user_013,2025-07-12,23:04,food,expense,14426.0,Makan siang,False,2025-07,Saturday,23
user_013,2025-07-15,09:40,food,expense,98534.0,Kopi,False,2025-07,Tuesday,9
user_013,2025-07-15,10:14,food,expense,49386.0,Makan siang,False,2025-07,Tuesday,10
user_013,2025-07-16,15:14,shop,expense,363356.0,Tokopedia,False,2025-07,Wednesday,15
user_013,2025-07-20,14:09,shop,expense,380803.0,Lazada,False,2025-07,Sunday,14
user_013,2025-07-22,07:48,food,expense,42773.0,Warung makan,False,2025-07,Tuesday,7
user_013,2025-07-23,17:46,food,expense,16590.0,GrabFood,False,2025-07,Wednesday,17
user_013,2025-07-24,21:58,other,expense,17780.0,Tak terduga,False,2025-07,Thursday,21
user_013,2025-07-26,14:05,entertain,expense,42309.0,Netflix,False,2025-07,Saturday,14
user_013,2025-07-27,05:07,shop,expense,111834.0,Alfamart,False,2025-07,Sunday,5
user_013,2025-07-31,10:00,salary,income,8000000.0,Gaji bulanan,False,2025-07,Thursday,10
user_013,2025-08-01,22:46,shop,expense,209638.0,Tokopedia,True,2025-08,Friday,22
user_013,2025-08-02,08:30,shop,expense,313364.0,Tokopedia,False,2025-08,Saturday,8
user_013,2025-08-05,18:12,other,expense,79721.0,Lain-lain,False,2025-08,Tuesday,18
user_013,2025-08-06,11:27,other,expense,114345.0,Lain-lain,False,2025-08,Wednesday,11
user_013,2025-08-06,17:34,transport,expense,30806.0,Bensin,False,2025-08,Wednesday,17
user_013,2025-08-07,04:32,food,expense,99127.0,Warung makan,False,2025-08,Thursday,4
user_013,2025-08-07,20:04,shop,expense,275852.0,Indomaret,False,2025-08,Thursday,20
user_013,2025-08-08,06:40,other,expense,61858.0,Tak terduga,False,2025-08,Friday,6
user_013,2025-08-09,07:12,shop,expense,490768.0,Shopee,False,2025-08,Saturday,7
user_013,2025-08-11,18:14,transport,expense,73638.0,Parkir,False,2025-08,Monday,18
user_013,2025-08-11,21:48,health,expense,29556.0,Vitamin,False,2025-08,Monday,21
user_013,2025-08-12,07:45,shop,expense,255079.0,Shopee,False,2025-08,Tuesday,7
user_013,2025-08-14,01:55,health,expense,298725.0,Apotek,False,2025-08,Thursday,1
user_013,2025-08-14,14:09,food,expense,52331.0,GrabFood,False,2025-08,Thursday,14
user_013,2025-08-15,03:28,food,expense,71986.0,Makan siang,False,2025-08,Friday,3
user_013,2025-08-15,23:08,shop,expense,327378.0,Lazada,True,2025-08,Friday,23
user_013,2025-08-16,23:20,transport,expense,52362.0,Gojek,False,2025-08,Saturday,23
user_013,2025-08-17,21:23,food,expense,54239.0,GrabFood,False,2025-08,Sunday,21
user_013,2025-08-18,19:28,food,expense,97148.0,Kopi,False,2025-08,Monday,19
user_013,2025-08-21,01:59,entertain,expense,97165.0,Bioskop,True,2025-08,Thursday,1
user_013,2025-08-21,13:41,shop,expense,108870.0,Lazada,False,2025-08,Thursday,13
user_013,2025-08-23,04:10,other,expense,19191.0,Tak terduga,False,2025-08,Saturday,4
user_013,2025-08-25,07:30,entertain,expense,67401.0,Netflix,False,2025-08,Monday,7
user_013,2025-08-25,15:32,health,expense,60708.0,Klinik,False,2025-08,Monday,15
user_013,2025-08-26,23:41,food,expense,86997.0,Warung makan,False,2025-08,Tuesday,23
user_013,2025-08-30,08:59,entertain,expense,173703.0,Spotify,False,2025-08,Saturday,8
user_013,2025-08-30,10:00,salary,income,4500000.0,Gaji bulanan,False,2025-08,Saturday,10
user_013,2025-08-30,13:42,shop,expense,419633.0,Indomaret,False,2025-08,Saturday,13
user_013,2025-08-31,14:14,food,expense,12776.0,Kopi,False,2025-08,Sunday,14
user_013,2025-09-01,05:39,transport,expense,30689.0,Bensin,False,2025-09,Monday,5
user_013,2025-09-02,10:56,health,expense,168765.0,Apotek,False,2025-09,Tuesday,10
user_013,2025-09-03,00:04,food,expense,32064.0,Sarapan,False,2025-09,Wednesday,0
user_013,2025-09-03,21:38,food,expense,32178.0,Makan siang,False,2025-09,Wednesday,21
user_013,2025-09-04,14:43,food,expense,59493.0,Kopi,False,2025-09,Thursday,14
user_013,2025-09-07,03:58,shop,expense,155676.0,Tokopedia,True,2025-09,Sunday,3
user_013,2025-09-08,11:09,food,expense,61737.0,GrabFood,False,2025-09,Monday,11
user_013,2025-09-09,21:32,health,expense,194466.0,Vitamin,False,2025-09,Tuesday,21
user_013,2025-09-10,03:26,entertain,expense,183023.0,Game top-up,True,2025-09,Wednesday,3
user_013,2025-09-12,12:30,other,expense,24881.0,Tak terduga,False,2025-09,Friday,12
user_013,2025-09-13,23:02,food,expense,88578.0,Makan siang,False,2025-09,Saturday,23
user_013,2025-09-15,12:33,shop,expense,314241.0,Alfamart,False,2025-09,Monday,12
user_013,2025-09-20,16:01,transport,expense,27302.0,Grab,False,2025-09,Saturday,16
user_013,2025-09-23,06:04,transport,expense,27637.0,KRL,False,2025-09,Tuesday,6
user_013,2025-09-23,09:08,transport,expense,50557.0,Gojek,False,2025-09,Tuesday,9
user_013,2025-09-25,09:31,entertain,expense,57025.0,Bioskop,False,2025-09,Thursday,9
user_013,2025-09-25,22:53,entertain,expense,47407.0,Netflix,False,2025-09,Thursday,22
user_013,2025-09-29,10:00,salary,income,4500000.0,Gaji bulanan,False,2025-09,Monday,10
user_013,2025-10-01,14:10,shop,expense,468522.0,Indomaret,False,2025-10,Wednesday,14
user_013,2025-10-01,14:19,shop,expense,143683.0,Shopee,False,2025-10,Wednesday,14
user_013,2025-10-07,18:54,entertain,expense,160758.0,YouTube Premium,False,2025-10,Tuesday,18
user_013,2025-10-10,05:51,shop,expense,297369.0,Tokopedia,False,2025-10,Friday,5
user_013,2025-10-11,04:20,entertain,expense,20337.0,Spotify,False,2025-10,Saturday,4
user_013,2025-10-12,12:22,food,expense,103849.0,GrabFood,False,2025-10,Sunday,12
user_013,2025-10-12,17:12,shop,expense,227125.0,Indomaret,False,2025-10,Sunday,17
user_013,2025-10-14,13:25,food,expense,15327.0,Kopi,False,2025-10,Tuesday,13
user_013,2025-10-15,03:13,food,expense,21155.0,Kopi,False,2025-10,Wednesday,3
user_013,2025-10-16,00:41,transport,expense,46352.0,Bensin,False,2025-10,Thursday,0
user_013,2025-10-17,11:31,food,expense,96756.0,Makan siang,False,2025-10,Friday,11
user_013,2025-10-17,15:29,health,expense,196833.0,Vitamin,False,2025-10,Friday,15
user_013,2025-10-17,20:44,other,expense,38112.0,Tak terduga,False,2025-10,Friday,20
user_013,2025-10-20,03:48,health,expense,189799.0,Klinik,False,2025-10,Monday,3
user_013,2025-10-20,06:58,entertain,expense,174965.0,YouTube Premium,False,2025-10,Monday,6
user_013,2025-10-23,15:14,food,expense,28281.0,Kopi,False,2025-10,Thursday,15
user_013,2025-10-24,05:43,shop,expense,122458.0,Indomaret,False,2025-10,Friday,5
user_013,2025-10-24,12:11,shop,expense,107701.0,Indomaret,False,2025-10,Friday,12
user_013,2025-10-24,22:52,shop,expense,173599.0,Shopee,True,2025-10,Friday,22
user_013,2025-10-25,02:38,health,expense,242770.0,Vitamin,False,2025-10,Saturday,2
user_013,2025-10-25,09:25,transport,expense,13656.0,KRL,False,2025-10,Saturday,9
user_013,2025-10-25,19:34,food,expense,49161.0,Warung makan,False,2025-10,Saturday,19
user_013,2025-10-26,23:13,entertain,expense,34275.0,Spotify,False,2025-10,Sunday,23
user_014,2025-01-02,10:00,salary,income,5000000.0,Gaji bulanan,False,2025-01,Thursday,10
user_014,2025-01-04,08:47,health,expense,208963.0,Gym,False,2025-01,Saturday,8
user_014,2025-01-04,14:27,other,expense,71284.0,Transfer,False,2025-01,Saturday,14
user_014,2025-01-05,08:32,entertain,expense,137906.0,Game top-up,False,2025-01,Sunday,8
user_014,2025-01-05,15:25,food,expense,48155.0,Sarapan,False,2025-01,Sunday,15
user_014,2025-01-05,19:40,food,expense,26102.0,Kopi,False,2025-01,Sunday,19
user_014,2025-01-09,05:05,health,expense,92042.0,Masker,False,2025-01,Thursday,5
user_014,2025-01-11,14:44,food,expense,52009.0,GrabFood,False,2025-01,Saturday,14
user_014,2025-01-16,12:00,food,expense,18935.0,Sarapan,False,2025-01,Thursday,12
user_014,2025-01-18,12:40,entertain,expense,99712.0,Spotify,False,2025-01,Saturday,12
user_014,2025-01-19,08:09,shop,expense,475495.0,Lazada,False,2025-01,Sunday,8
user_014,2025-01-19,12:36,food,expense,69471.0,Makan siang,False,2025-01,Sunday,12
user_014,2025-01-21,13:21,other,expense,91203.0,Tak terduga,False,2025-01,Tuesday,13
user_014,2025-01-21,23:35,food,expense,46228.0,GrabFood,False,2025-01,Tuesday,23
user_014,2025-01-22,23:11,food,expense,33721.0,Makan siang,False,2025-01,Wednesday,23
user_014,2025-01-23,21:05,health,expense,179970.0,Vitamin,False,2025-01,Thursday,21
user_014,2025-01-24,09:12,shop,expense,401102.0,Tokopedia,False,2025-01,Friday,9
user_014,2025-01-26,14:47,food,expense,28751.0,Kopi,False,2025-01,Sunday,14
user_014,2025-01-27,07:19,food,expense,98890.0,Sarapan,False,2025-01,Monday,7
user_014,2025-01-29,05:53,entertain,expense,63117.0,Spotify,False,2025-01,Wednesday,5
user_014,2025-02-01,10:00,salary,income,6000000.0,Gaji bulanan,False,2025-02,Saturday,10
user_014,2025-02-03,19:38,health,expense,112241.0,Klinik,False,2025-02,Monday,19
user_014,2025-02-05,06:10,other,expense,133629.0,Lain-lain,False,2025-02,Wednesday,6
user_014,2025-02-06,02:34,shop,expense,417853.0,Alfamart,True,2025-02,Thursday,2
user_014,2025-02-11,14:36,entertain,expense,54352.0,Netflix,False,2025-02,Tuesday,14
user_014,2025-02-12,00:06,health,expense,143391.0,Klinik,False,2025-02,Wednesday,0
user_014,2025-02-13,13:36,shop,expense,168739.0,Indomaret,False,2025-02,Thursday,13
user_014,2025-02-14,11:46,shop,expense,81015.0,Alfamart,False,2025-02,Friday,11
user_014,2025-02-16,08:27,food,expense,83315.0,Kopi,False,2025-02,Sunday,8
user_014,2025-02-18,07:39,transport,expense,72651.0,Gojek,False,2025-02,Tuesday,7
user_014,2025-02-22,13:41,shop,expense,76114.0,Tokopedia,False,2025-02,Saturday,13
user_014,2025-02-22,14:19,food,expense,44378.0,Makan siang,False,2025-02,Saturday,14
user_014,2025-02-23,20:39,transport,expense,15741.0,Grab,False,2025-02,Sunday,20
user_014,2025-02-24,04:16,food,expense,48381.0,Sarapan,False,2025-02,Monday,4
user_014,2025-02-25,22:54,transport,expense,18233.0,Gojek,False,2025-02,Tuesday,22
user_014,2025-02-26,02:42,food,expense,118227.0,GrabFood,False,2025-02,Wednesday,2
user_014,2025-02-27,10:59,food,expense,101962.0,Kopi,False,2025-02,Thursday,10
user_014,2025-03-03,10:00,salary,income,8000000.0,Gaji bulanan,False,2025-03,Monday,10
user_014,2025-03-07,02:46,food,expense,87356.0,Kopi,False,2025-03,Friday,2
user_014,2025-03-07,08:23,food,expense,16892.0,Kopi,False,2025-03,Friday,8
user_014,2025-03-07,19:03,shop,expense,336665.0,Indomaret,False,2025-03,Friday,19
user_014,2025-03-08,07:09,other,expense,51561.0,Transfer,False,2025-03,Saturday,7
user_014,2025-03-08,11:30,food,expense,62989.0,Kopi,False,2025-03,Saturday,11
user_014,2025-03-09,18:37,shop,expense,225552.0,Shopee,False,2025-03,Sunday,18
user_014,2025-03-10,04:59,food,expense,19324.0,Sarapan,False,2025-03,Monday,4
user_014,2025-03-12,13:06,entertain,expense,165445.0,Netflix,False,2025-03,Wednesday,13
user_014,2025-03-12,18:40,food,expense,80701.0,GrabFood,False,2025-03,Wednesday,18
user_014,2025-03-13,11:50,entertain,expense,115376.0,Bioskop,False,2025-03,Thursday,11
user_014,2025-03-14,03:40,food,expense,114469.0,Makan siang,False,2025-03,Friday,3
user_014,2025-03-16,18:28,transport,expense,54814.0,Gojek,False,2025-03,Sunday,18
user_014,2025-03-19,01:21,shop,expense,169274.0,Alfamart,True,2025-03,Wednesday,1
user_014,2025-03-20,12:53,other,expense,86676.0,Tak terduga,False,2025-03,Thursday,12
user_014,2025-03-22,08:33,transport,expense,50011.0,Parkir,False,2025-03,Saturday,8
user_014,2025-03-23,19:34,shop,expense,291061.0,Alfamart,False,2025-03,Sunday,19
user_014,2025-03-25,07:02,food,expense,84876.0,Kopi,False,2025-03,Tuesday,7
user_014,2025-03-25,11:13,food,expense,91742.0,Sarapan,False,2025-03,Tuesday,11
user_014,2025-03-26,10:25,shop,expense,463848.0,Alfamart,False,2025-03,Wednesday,10
user_014,2025-03-26,12:35,food,expense,108193.0,Makan siang,False,2025-03,Wednesday,12
user_014,2025-03-27,19:15,food,expense,81208.0,Warung makan,False,2025-03,Thursday,19
user_014,2025-03-27,23:10,food,expense,84962.0,Warung makan,False,2025-03,Thursday,23
user_014,2025-03-30,06:27,entertain,expense,97211.0,Spotify,False,2025-03,Sunday,6
user_014,2025-04-02,06:29,shop,expense,185460.0,Alfamart,False,2025-04,Wednesday,6
user_014,2025-04-02,10:00,salary,income,6000000.0,Gaji bulanan,False,2025-04,Wednesday,10
user_014,2025-04-03,10:38,food,expense,16576.0,GrabFood,False,2025-04,Thursday,10
user_014,2025-04-05,01:52,entertain,expense,105147.0,Game top-up,True,2025-04,Saturday,1
user_014,2025-04-05,22:44,shop,expense,187523.0,Tokopedia,True,2025-04,Saturday,22
user_014,2025-04-08,02:23,other,expense,80222.0,Lain-lain,False,2025-04,Tuesday,2
user_014,2025-04-08,03:17,food,expense,36637.0,Makan siang,False,2025-04,Tuesday,3
user_014,2025-04-08,04:04,food,expense,95643.0,Warung makan,False,2025-04,Tuesday,4
user_014,2025-04-11,19:43,other,expense,11335.0,Lain-lain,False,2025-04,Friday,19
user_014,2025-04-13,18:52,transport,expense,78514.0,Grab,False,2025-04,Sunday,18
user_014,2025-04-14,02:02,health,expense,203495.0,Gym,False,2025-04,Monday,2
user_014,2025-04-14,04:09,entertain,expense,156763.0,Bioskop,True,2025-04,Monday,4
user_014,2025-04-15,00:04,entertain,expense,171842.0,Bioskop,True,2025-04,Tuesday,0
user_014,2025-04-15,10:26,other,expense,70055.0,Lain-lain,False,2025-04,Tuesday,10
user_014,2025-04-16,21:16,transport,expense,30420.0,KRL,False,2025-04,Wednesday,21
user_014,2025-04-18,18:33,other,expense,81999.0,Lain-lain,False,2025-04,Friday,18
user_014,2025-04-18,22:14,transport,expense,69893.0,KRL,False,2025-04,Friday,22
user_014,2025-04-20,21:33,other,expense,15142.0,Tak terduga,False,2025-04,Sunday,21
user_014,2025-04-21,03:58,shop,expense,351787.0,Alfamart,True,2025-04,Monday,3
user_014,2025-04-21,20:27,shop,expense,279173.0,Lazada,False,2025-04,Monday,20
user_014,2025-04-24,02:41,shop,expense,358398.0,Indomaret,True,2025-04,Thursday,2
user_014,2025-04-25,13:26,entertain,expense,53969.0,Netflix,False,2025-04,Friday,13
user_014,2025-04-25,19:50,transport,expense,27904.0,Bensin,False,2025-04,Friday,19
user_014,2025-04-27,02:49,health,expense,168276.0,Klinik,False,2025-04,Sunday,2
user_014,2025-04-28,11:31,shop,expense,50753.0,Tokopedia,False,2025-04,Monday,11
user_014,2025-04-28,17:59,other,expense,48626.0,Tak terduga,False,2025-04,Monday,17
user_014,2025-05-02,10:00,salary,income,5000000.0,Gaji bulanan,False,2025-05,Friday,10
user_014,2025-05-02,15:09,food,expense,88176.0,Makan siang,False,2025-05,Friday,15
user_014,2025-05-03,09:58,food,expense,17241.0,Sarapan,False,2025-05,Saturday,9
user_014,2025-05-04,13:58,food,expense,19886.0,Warung makan,False,2025-05,Sunday,13
user_014,2025-05-05,14:53,food,expense,66634.0,Sarapan,False,2025-05,Monday,14
user_014,2025-05-06,15:30,entertain,expense,97889.0,YouTube Premium,False,2025-05,Tuesday,15
user_014,2025-05-10,20:38,transport,expense,36169.0,Bensin,False,2025-05,Saturday,20
user_014,2025-05-11,01:56,shop,expense,148306.0,Indomaret,True,2025-05,Sunday,1
user_014,2025-05-12,19:37,other,expense,128099.0,Tak terduga,False,2025-05,Monday,19
user_014,2025-05-12,22:05,food,expense,53757.0,Makan siang,False,2025-05,Monday,22
user_014,2025-05-13,03:49,transport,expense,41191.0,KRL,False,2025-05,Tuesday,3
user_014,2025-05-15,00:24,food,expense,85051.0,Warung makan,False,2025-05,Thursday,0
user_014,2025-05-15,00:25,other,expense,107277.0,Lain-lain,False,2025-05,Thursday,0
user_014,2025-05-15,22:48,food,expense,16238.0,Kopi,False,2025-05,Thursday,22
user_014,2025-05-16,12:29,food,expense,119778.0,Kopi,False,2025-05,Friday,12
user_014,2025-05-16,23:41,food,expense,117889.0,GrabFood,False,2025-05,Friday,23
user_014,2025-05-17,20:12,transport,expense,18485.0,Parkir,False,2025-05,Saturday,20
user_014,2025-05-19,04:59,shop,expense,83603.0,Tokopedia,True,2025-05,Monday,4
user_014,2025-05-20,14:11,shop,expense,312483.0,Shopee,False,2025-05,Tuesday,14
user_014,2025-05-20,18:18,transport,expense,69596.0,KRL,False,2025-05,Tuesday,18
user_014,2025-05-21,13:06,transport,expense,22893.0,KRL,False,2025-05,Wednesday,13
user_014,2025-05-24,12:16,food,expense,81267.0,Warung makan,False,2025-05,Saturday,12
user_014,2025-05-25,14:42,other,expense,18727.0,Lain-lain,False,2025-05,Sunday,14
user_014,2025-05-25,17:58,health,expense,154698.0,Apotek,False,2025-05,Sunday,17
user_014,2025-06-01,10:00,salary,income,8000000.0,Gaji bulanan,False,2025-06,Sunday,10
user_014,2025-06-04,02:20,food,expense,17404.0,Sarapan,False,2025-06,Wednesday,2
user_014,2025-06-04,05:56,food,expense,53135.0,Kopi,False,2025-06,Wednesday,5
user_014,2025-06-05,16:43,food,expense,108994.0,Warung makan,False,2025-06,Thursday,16
user_014,2025-06-07,00:06,food,expense,100449.0,Warung makan,False,2025-06,Saturday,0
user_014,2025-06-08,17:11,shop,expense,127868.0,Lazada,False,2025-06,Sunday,17
user_014,2025-06-09,12:23,food,expense,94838.0,Warung makan,False,2025-06,Monday,12
user_014,2025-06-11,21:48,food,expense,91720.0,GrabFood,False,2025-06,Wednesday,21
user_014,2025-06-12,12:22,shop,expense,374470.0,Lazada,False,2025-06,Thursday,12
user_014,2025-06-17,08:14,entertain,expense,87234.0,YouTube Premium,False,2025-06,Tuesday,8
user_014,2025-06-18,01:11,entertain,expense,157795.0,Spotify,True,2025-06,Wednesday,1
user_014,2025-06-18,12:58,food,expense,34681.0,Sarapan,False,2025-06,Wednesday,12
user_014,2025-06-18,14:48,health,expense,74540.0,Gym,False,2025-06,Wednesday,14
user_014,2025-06-20,21:31,entertain,expense,156419.0,Game top-up,True,2025-06,Friday,21
user_014,2025-06-23,11:37,food,expense,111738.0,Warung makan,False,2025-06,Monday,11
user_014,2025-06-23,13:32,food,expense,37645.0,Kopi,False,2025-06,Monday,13
user_014,2025-06-23,19:36,food,expense,47645.0,Kopi,False,2025-06,Monday,19
user_014,2025-06-24,08:22,entertain,expense,162579.0,Spotify,False,2025-06,Tuesday,8
user_014,2025-06-25,16:29,transport,expense,18945.0,Bensin,False,2025-06,Wednesday,16
user_014,2025-06-27,07:58,shop,expense,394357.0,Tokopedia,False,2025-06,Friday,7
user_014,2025-06-27,22:19,entertain,expense,114647.0,Game top-up,True,2025-06,Friday,22
user_014,2025-06-28,08:29,entertain,expense,48382.0,Game top-up,False,2025-06,Saturday,8
user_014,2025-07-01,10:00,salary,income,7500000.0,Gaji bulanan,False,2025-07,Tuesday,10
user_014,2025-07-01,14:09,shop,expense,380126.0,Lazada,False,2025-07,Tuesday,14
user_014,2025-07-01,21:41,food,expense,37207.0,Sarapan,False,2025-07,Tuesday,21
user_014,2025-07-02,02:39,transport,expense,22458.0,Gojek,False,2025-07,Wednesday,2
user_014,2025-07-03,15:12,shop,expense,243180.0,Tokopedia,False,2025-07,Thursday,15
user_014,2025-07-04,17:21,shop,expense,181915.0,Shopee,False,2025-07,Friday,17
user_014,2025-07-07,17:31,transport,expense,76379.0,Gojek,False,2025-07,Monday,17
user_014,2025-07-08,08:01,shop,expense,342098.0,Alfamart,False,2025-07,Tuesday,8
user_014,2025-07-12,03:52,food,expense,30578.0,Sarapan,False,2025-07,Saturday,3
user_014,2025-07-14,03:51,food,expense,119905.0,Kopi,False,2025-07,Monday,3
user_014,2025-07-14,21:44,food,expense,75048.0,Warung makan,False,2025-07,Monday,21
user_014,2025-07-15,17:49,shop,expense,281569.0,Lazada,False,2025-07,Tuesday,17
user_014,2025-07-18,16:45,food,expense,40311.0,Makan siang,False,2025-07,Friday,16
user_014,2025-07-20,22:37,shop,expense,292943.0,Tokopedia,True,2025-07,Sunday,22
user_014,2025-07-22,10:46,transport,expense,6925.0,Grab,False,2025-07,Tuesday,10
user_014,2025-07-22,19:33,entertain,expense,140413.0,Netflix,False,2025-07,Tuesday,19
user_014,2025-07-23,11:59,food,expense,87244.0,GrabFood,False,2025-07,Wednesday,11
user_014,2025-07-23,13:32,entertain,expense,177237.0,Game top-up,False,2025-07,Wednesday,13
