amount,hour,is_impulsive,category_enc
65014.0,22,0,1
87356.0,2,0,1
16325.0,20,0,1
198355.0,23,0,2
28504.0,14,0,5
47472.0,17,0,1
162579.0,8,0,0
74928.0,1,0,1
211084.0,11,0,4
38031.0,2,0,1
136401.0,4,1,4
79181.0,7,0,0
133629.0,6,0,3
11538.0,20,0,1
79564.0,22,1,0
64807.0,4,0,1
37509.0,8,0,1
33981.0,15,0,0
10629.0,14,0,5
199388.0,6,0,4
51871.0,6,0,1
57208.0,23,0,1
21487.0,16,0,5
59260.0,21,1,4
15422.0,10,0,1
329282.0,19,0,4
40013.0,14,0,0
84273.0,22,0,3
29708.0,8,0,1
102693.0,4,0,1
76044.0,20,0,0
21841.0,6,0,5
197826.0,4,0,2
19973.0,18,0,1
57120.0,20,0,1
84073.0,8,0,2
10070.0,23,0,1
47407.0,22,0,0
100890.0,0,0,1
447156.0,16,0,4
51346.0,9,0,3
331209.0,17,0,4
142136.0,8,0,4
299217.0,14,0,2
54471.0,18,0,1
29556.0,21,0,2
21436.0,18,0,1
295106.0,11,0,2
129253.0,23,0,3
56267.0,8,0,5
475143.0,1,1,4
394755.0,8,0,4
80134.0,16,0,1
85051.0,0,0,1
125545.0,2,0,2
170238.0,8,0,2
159803.0,12,0,4
69714.0,16,0,1
69517.0,17,0,5
48783.0,0,0,5
312483.0,14,0,4
19148.0,18,0,0
331342.0,21,1,4
97810.0,18,0,0
143189.0,2,0,2
41181.0,13,0,1
301599.0,2,1,4
14318.0,2,0,1
37611.0,3,0,5
114767.0,0,0,1
194655.0,7,0,0
15533.0,8,0,1
157669.0,12,0,2
172510.0,18,0,0
480362.0,8,0,4
67525.0,5,0,5
381572.0,23,1,4
20643.0,1,0,1
31941.0,10,0,5
35343.0,18,0,3
131860.0,22,0,3
39080.0,14,0,5
186847.0,10,0,0
12404.0,15,0,1
154728.0,9,0,4
43535.0,22,0,5
53016.0,14,0,1
480881.0,19,0,4
49710.0,0,0,5
91939.0,22,0,1
260550.0,9,0,4
51789.0,7,0,5
73603.0,0,1,0
249291.0,22,1,4
73527.0,1,0,5
82111.0,14,0,0
130856.0,9,0,3
151413.0,22,1,4
183485.0,15,0,0
38994.0,16,0,5
91254.0,4,0,3
49879.0,2,0,5
71390.0,3,1,4
430771.0,9,0,4
109860.0,17,0,1
159488.0,19,0,0
71223.0,4,0,5
51443.0,5,0,5
88869.0,1,0,3
32650.0,17,0,0
58292.0,23,1,4
279329.0,12,0,2
368623.0,20,0,4
38930.0,2,0,1
31636.0,20,0,1
33120.0,9,0,3
114379.0,14,0,4
105603.0,8,0,1
15236.0,12,0,1
423152.0,2,1,4
122861.0,0,0,3
18166.0,4,0,0
14941.0,13,0,1
199298.0,3,1,4
251751.0,22,1,4
186278.0,17,0,0
36118.0,14,0,1
460818.0,19,0,4
124867.0,21,1,0
65584.0,21,0,1
24427.0,3,0,1
56234.0,11,0,5
33483.0,20,0,1
17873.0,15,0,1
28670.0,20,0,1
88671.0,20,0,1
84285.0,0,0,2
27637.0,6,0,5
384095.0,21,1,4
59793.0,18,0,2
17930.0,2,0,5
39970.0,18,0,3
76823.0,3,0,1
93497.0,2,0,3
108575.0,9,0,0
223804.0,17,0,4
77198.0,3,0,1
335936.0,11,0,4
119051.0,2,0,1
97185.0,19,0,1
281789.0,16,0,4
32327.0,1,0,2
33708.0,10,0,0
73722.0,8,0,5
39669.0,19,0,0
27623.0,20,0,3
343838.0,18,0,4
143391.0,0,0,2
27477.0,14,0,1
19290.0,0,0,5
277547.0,23,1,4
29670.0,6,0,0
80182.0,5,0,2
273650.0,3,1,4
102020.0,19,0,1
24562.0,16,0,0
261437.0,22,0,2
74674.0,7,0,5
387846.0,0,1,4
137227.0,13,0,4
412033.0,19,0,4
43625.0,12,0,1
325523.0,4,1,4
313924.0,14,0,4
81292.0,18,0,1
58760.0,0,0,1
33327.0,21,0,3
58022.0,23,0,5
42016.0,22,0,5
137157.0,16,0,0
102924.0,3,0,1
119905.0,3,0,1
396470.0,4,1,4
116759.0,18,0,1
77674.0,1,0,5
282848.0,12,0,4
46362.0,5,0,1
78247.0,22,1,0
125777.0,15,0,3
99887.0,10,0,1
56848.0,1,0,1
243887.0,18,0,2
169735.0,9,0,0
78040.0,2,0,3
98252.0,4,0,1
63638.0,18,0,1
310469.0,2,1,4
368963.0,22,1,4
75085.0,2,0,5
111371.0,15,0,0
400976.0,8,0,4
8567.0,13,0,5
485851.0,19,0,4
88909.0,20,0,1
12466.0,10,0,5
101306.0,3,0,3
177568.0,18,0,2
26648.0,21,0,3
21294.0,3,0,2
101614.0,13,0,1
35751.0,5,0,2
71892.0,8,0,5
314241.0,12,0,4
60945.0,7,0,2
77449.0,16,0,1
270002.0,9,0,4
187992.0,17,0,0
88782.0,1,1,0
81590.0,22,1,4
27251.0,14,0,5
328566.0,1,1,4
326507.0,23,1,4
120202.0,8,0,0
161825.0,5,0,0
11395.0,19,0,1
54736.0,0,0,5
64061.0,13,0,5
162562.0,16,0,2
28187.0,19,0,5
41219.0,11,0,3
71551.0,12,0,1
111703.0,3,0,1
98261.0,10,0,1
41790.0,2,0,0
58181.0,0,0,5
42218.0,14,0,1
70370.0,15,0,1
16776.0,3,0,5
176392.0,14,0,0
78842.0,22,0,1
56983.0,21,1,0
67572.0,2,1,0
494861.0,7,0,4
88742.0,17,0,0
22688.0,22,0,0
18015.0,0,0,1
298725.0,1,0,2
76770.0,11,0,1
52345.0,1,0,1
87464.0,3,0,1
108202.0,15,0,2
146314.0,2,1,0
31363.0,20,0,5
39021.0,22,0,5
45987.0,22,0,1
8107.0,19,0,5
14090.0,11,0,5
111555.0,8,0,1
127549.0,10,0,4
51561.0,7,0,3
58840.0,9,0,0
113660.0,20,0,1
64160.0,11,0,0
68774.0,11,0,1
62459.0,4,0,5
74610.0,5,0,0
69141.0,9,0,3
29581.0,12,0,1
73702.0,1,0,5
141049.0,22,1,0
52660.0,6,0,1
20627.0,21,0,0
109128.0,9,0,0
14507.0,22,0,3
214340.0,15,0,4
489194.0,6,0,4
255079.0,7,0,4
77926.0,18,0,0
146946.0,4,0,3
130721.0,12,0,0
47828.0,4,0,1
48255.0,5,0,1
346730.0,4,1,4
32377.0,10,0,3
145465.0,2,1,4
73012.0,9,0,5
73776.0,18,0,1
150646.0,21,1,0
58261.0,19,0,4
274579.0,17,0,4
173317.0,21,0,2
116873.0,12,0,1
94694.0,2,1,0
77810.0,4,0,5
164081.0,20,0,0
44926.0,15,0,5
94005.0,13,0,1
78074.0,3,0,1
88488.0,19,0,1
63949.0,2,0,5
103272.0,17,0,0
37509.0,15,0,1
36355.0,21,0,0
369776.0,1,1,4
24676.0,14,0,1
108486.0,9,0,1
55976.0,14,0,1
198384.0,20,0,0
175497.0,13,0,0
41913.0,10,0,3
96875.0,8,0,2
47624.0,9,0,5
62932.0,12,0,1
46945.0,21,0,5
54281.0,17,0,4
134050.0,18,0,3
25364.0,7,0,5
117337.0,11,0,1
53147.0,19,0,3
271641.0,22,1,4
103614.0,22,0,1
72927.0,17,0,0
31150.0,21,0,1
88840.0,22,0,1
56804.0,16,0,3
42215.0,1,0,5
251533.0,10,0,4
137417.0,9,0,2
143878.0,12,0,3
101640.0,9,0,1
80480.0,6,0,1
97675.0,18,0,0
464135.0,8,0,4
10886.0,5,0,1
20423.0,13,0,5
39985.0,7,0,3
34258.0,11,0,3
19091.0,16,0,5
151112.0,13,0,2
49587.0,8,0,1
52977.0,4,0,1
28751.0,14,0,1
196260.0,3,1,0
13235.0,0,0,1
158145.0,8,0,4
132492.0,12,0,3
19419.0,11,0,1
68690.0,1,1,4
195688.0,9,0,4
486373.0,21,1,4
109682.0,18,0,3
280887.0,14,0,2
121255.0,10,0,3
118740.0,19,0,4
484658.0,16,0,4
46616.0,19,0,1
42710.0,7,0,5
134718.0,1,1,0
24271.0,12,0,1
163618.0,15,0,2
420408.0,15,0,4
307085.0,1,1,4
308778.0,14,0,4
163224.0,7,0,0
42379.0,19,0,5
127868.0,17,0,4
165534.0,21,0,2
78276.0,10,0,0
288587.0,21,1,4
92031.0,3,0,1
188772.0,2,1,4
64819.0,23,0,1
125558.0,4,1,4
143952.0,9,0,3
52971.0,11,0,1
84553.0,1,0,1
47094.0,5,0,5
71927.0,4,0,1
21829.0,19,0,5
26284.0,6,0,1
158711.0,19,0,0
19270.0,8,0,1
68046.0,16,0,5
49101.0,6,0,1
57806.0,11,0,5
379278.0,17,0,4
34140.0,1,0,5
107311.0,16,0,1
11341.0,20,0,1
22253.0,14,0,3
267803.0,14,0,4
93636.0,14,0,1
72472.0,11,0,5
93409.0,3,1,0
170164.0,17,0,4
119327.0,22,1,0
12109.0,17,0,1
105079.0,7,0,4
94981.0,23,0,1
116875.0,23,0,1
64859.0,0,0,1
66149.0,2,0,1
61864.0,9,0,5
83193.0,8,0,1
52953.0,18,0,5
38112.0,20,0,3
185844.0,8,0,2
25010.0,10,0,1
33714.0,11,0,5
86435.0,11,0,0
231618.0,2,0,2
21291.0,12,0,1
23523.0,9,0,1
17770.0,20,0,5
37425.0,16,0,5
199054.0,6,0,2
128909.0,4,1,4
33747.0,13,0,0
52790.0,1,0,1
24293.0,2,0,5
59539.0,18,0,1
30972.0,3,0,1
91469.0,19,0,4
71539.0,12,0,5
155168.0,0,1,4
125403.0,3,1,4
25830.0,21,0,0
332051.0,21,1,4
86683.0,9,0,1
76821.0,3,0,5
88217.0,7,0,1
105697.0,10,0,3
26118.0,2,0,1
99717.0,22,0,1
13849.0,15,0,1
145510.0,19,0,3
62972.0,15,0,5
130214.0,12,0,4
148381.0,12,0,0
7518.0,2,0,5
68690.0,22,0,2
61150.0,11,0,1
97415.0,20,0,1
39525.0,19,0,3
34366.0,20,0,0
59670.0,18,0,0
16611.0,8,0,5
58963.0,8,0,5
50688.0,4,0,5
24777.0,21,0,5
21063.0,10,0,1
48988.0,15,0,1
30054.0,11,0,5
31940.0,17,0,5
120371.0,23,1,0
110883.0,18,0,0
108589.0,7,0,1
45720.0,7,0,1
496424.0,8,0,4
73265.0,2,1,0
6497.0,23,0,5
32933.0,12,0,3
92856.0,18,0,0
40659.0,17,0,0
299166.0,15,0,2
110517.0,2,0,3
20636.0,16,0,0
106988.0,2,1,4
144437.0,8,0,2
61904.0,18,0,1
123005.0,1,1,4
52673.0,19,0,5
270965.0,1,1,4
74970.0,20,0,5
108412.0,10,0,1
81749.0,9,0,1
107721.0,0,0,1
13271.0,6,0,1
245390.0,13,0,4
433141.0,5,0,4
70566.0,15,0,1
90434.0,17,0,1
72418.0,17,0,5
19398.0,14,0,1
267874.0,12,0,4
171277.0,5,0,0
222357.0,17,0,2
103043.0,5,0,1
182363.0,10,0,4
46202.0,0,0,0
185001.0,20,0,0
166460.0,12,0,0
61718.0,8,0,1
56198.0,14,0,1
23863.0,15,0,5
40628.0,1,0,3
50696.0,2,0,2
29559.0,7,0,5
56057.0,22,0,5
261967.0,6,0,4
35412.0,7,0,1
21870.0,13,0,5
380803.0,14,0,4
42721.0,12,0,1
31036.0,11,0,5
74470.0,9,0,1
73171.0,20,0,3
129902.0,14,0,0
7946.0,15,0,5
42488.0,16,0,1
79089.0,12,0,1
100104.0,3,0,3
449284.0,8,0,4
32128.0,14,0,1
94603.0,23,0,3
149053.0,8,0,0
23090.0,12,0,2
139547.0,5,0,0
73072.0,16,0,0
65013.0,22,0,3
23703.0,22,0,1
61737.0,11,0,1
265242.0,10,0,4
82479.0,8,0,1
81710.0,9,0,1
35684.0,3,0,1
113685.0,5,0,4
12972.0,15,0,1
97516.0,5,0,1
30431.0,21,0,2
21698.0,1,0,1
57655.0,0,0,1
67236.0,14,0,1
73503.0,22,0,1
52341.0,10,0,1
107732.0,18,0,0
166589.0,12,0,0
67139.0,0,0,1
82527.0,17,0,4
418179.0,8,0,4
23292.0,11,0,2
119855.0,22,0,1
244785.0,6,0,2
72608.0,9,0,0
144326.0,23,0,3
46155.0,20,0,0
188129.0,18,0,4
68398.0,18,0,0
19324.0,4,0,1
116986.0,12,0,1
83775.0,6,0,1
217738.0,18,0,2
57985.0,22,1,0
227125.0,17,0,4
197966.0,22,0,2
29048.0,5,0,1
76886.0,3,1,0
28281.0,15,0,1
346700.0,20,0,4
140875.0,5,0,4
56097.0,10,0,5
95791.0,0,1,0
90254.0,17,0,1
39950.0,16,0,3
86993.0,2,0,1
118772.0,19,0,4
103467.0,10,0,3
199055.0,20,0,0
57630.0,2,0,1
96990.0,9,0,4
64567.0,12,0,1
27031.0,10,0,1
100235.0,6,0,2
28070.0,11,0,1
76762.0,5,0,5
497963.0,8,0,4
88900.0,21,0,1
215084.0,15,0,4
238949.0,19,0,4
104040.0,11,0,4
31905.0,11,0,5
363108.0,15,0,4
399893.0,19,0,4
137621.0,0,0,3
205023.0,2,1,4
137007.0,5,0,0
151494.0,12,0,4
118760.0,15,0,1
330813.0,22,1,4
86449.0,21,1,0
65931.0,23,0,3
83950.0,23,0,2
69916.0,23,0,5
195479.0,14,0,0
71813.0,13,0,1
100924.0,3,0,3
114828.0,15,0,1
44918.0,20,0,5
337237.0,12,0,4
13619.0,23,0,1
15693.0,8,0,1
187021.0,11,0,0
53471.0,5,0,0
8056.0,16,0,5
118338.0,18,0,1
256949.0,4,0,2
187811.0,0,1,4
295725.0,22,1,4
170881.0,5,0,0
42140.0,7,0,5
14104.0,16,0,5
100810.0,8,0,1
54311.0,8,0,3
104134.0,11,0,1
496398.0,6,0,4
47485.0,8,0,3
76910.0,0,0,3
99710.0,2,0,1
64968.0,15,0,1
73984.0,3,0,1
153690.0,21,0,2
199516.0,3,1,0
29037.0,2,0,5
53521.0,16,0,5
121768.0,2,1,0
273359.0,0,1,4
92786.0,17,0,2
87458.0,16,0,4
455504.0,8,0,4
61223.0,17,0,1
94699.0,7,0,1
22222.0,3,0,0
198249.0,16,0,0
70055.0,10,0,3
159181.0,6,0,2
142079.0,3,1,4
23197.0,22,0,1
230020.0,16,0,2
52863.0,6,0,1
101411.0,1,1,0
135689.0,23,1,0
92755.0,11,0,3
72834.0,20,0,3
101225.0,15,0,1
50557.0,9,0,5
196778.0,22,1,4
12140.0,18,0,1
148213.0,9,0,4
96714.0,14,0,1
223958.0,16,0,2
29917.0,16,0,1
57418.0,14,0,2
88385.0,23,1,0
22093.0,5,0,5
22358.0,5,0,1
231751.0,13,0,4
27883.0,12,0,3
166417.0,0,1,4
119426.0,10,0,3
59401.0,8,0,0
99164.0,22,0,2
114760.0,19,0,1
76619.0,23,0,1
197565.0,22,1,0
326543.0,12,0,4
101461.0,22,1,0
11615.0,16,0,5
20658.0,0,0,5
91559.0,12,0,1
77145.0,17,0,0
346063.0,4,1,4
86888.0,20,0,4
8873.0,18,0,5
131732.0,23,1,0
118126.0,10,0,1
275098.0,13,0,2
17165.0,5,0,1
39232.0,21,0,1
137196.0,0,1,0
191856.0,18,0,4
35369.0,3,0,1
114249.0,12,0,2
60354.0,5,0,1
86350.0,5,0,0
262403.0,22,1,4
114781.0,1,1,0
138017.0,12,0,0
68064.0,2,0,1
146465.0,10,0,0
145765.0,12,0,0
106220.0,2,0,3
313803.0,22,1,4
148758.0,14,0,3
21762.0,0,0,5
118441.0,1,1,0
68577.0,1,1,4
70266.0,9,0,5
89801.0,7,0,1
79994.0,20,0,1
63510.0,4,1,4
50098.0,17,0,1
68308.0,6,0,1
81267.0,12,0,1
178511.0,14,0,0
65848.0,16,0,4
34174.0,19,0,1
143512.0,12,0,0
21838.0,12,0,3
31479.0,18,0,5
118227.0,2,0,1
159102.0,15,0,0
140251.0,17,0,0
20719.0,15,0,0
148518.0,19,0,4
375365.0,13,0,4
179957.0,3,0,2
166444.0,3,1,4
41097.0,13,0,1
73096.0,10,0,5
498701.0,11,0,4
260733.0,10,0,2
62233.0,6,0,0
39940.0,6,0,5
55700.0,11,0,3
165348.0,12,0,0
31466.0,0,0,5
23707.0,12,0,1
146955.0,21,0,3
90638.0,1,0,1
75845.0,13,0,1
64810.0,5,0,1
48536.0,23,0,0
490616.0,12,0,4
74263.0,7,0,5
210992.0,10,0,4
393630.0,23,1,4
19742.0,23,0,0
186523.0,19,0,0
179275.0,22,1,0
55285.0,7,0,5
17095.0,5,0,1
165672.0,14,0,2
120081.0,5,0,3
29735.0,3,0,1
45516.0,3,0,1
67546.0,21,0,1
112074.0,15,0,1
334121.0,2,1,4
160758.0,18,0,0
421226.0,16,0,4
104240.0,10,0,1
75405.0,22,0,5
122864.0,9,0,4
45576.0,5,0,3
56576.0,19,0,1
113524.0,18,0,2
83125.0,18,0,0
92167.0,21,0,3
42192.0,8,0,1
312540.0,16,0,4
105119.0,16,0,1
115700.0,9,0,1
91825.0,18,0,0
151614.0,16,0,2
442246.0,5,0,4
12058.0,16,0,1
95777.0,9,0,3
369802.0,9,0,4
23556.0,17,0,1
360050.0,16,0,4
54185.0,12,0,5
39947.0,23,0,5
23079.0,18,0,1
45405.0,1,0,1
77468.0,8,0,0
459938.0,13,0,4
169274.0,1,1,4
135518.0,18,0,2
459070.0,15,0,4
21461.0,13,0,5
32142.0,22,0,5
104480.0,19,0,1
14881.0,11,0,5
158349.0,21,1,0
33746.0,9,0,5
133592.0,1,1,4
225341.0,18,0,2
72049.0,4,0,5
19512.0,14,0,0
12400.0,0,0,5
96796.0,5,0,1
67429.0,20,0,5
131527.0,18,0,4
179480.0,17,0,2
64599.0,8,0,5
145288.0,3,1,4
100883.0,2,0,1
66052.0,14,0,5
35140.0,15,0,1
15876.0,23,0,3
487150.0,15,0,4
74164.0,6,0,1
276289.0,20,0,2
43445.0,5,0,5
498184.0,16,0,4
51906.0,23,1,4
83603.0,4,1,4
56842.0,3,1,0
149918.0,20,0,4
74712.0,5,0,3
324362.0,5,0,4
30025.0,19,0,2
29438.0,23,0,5
110299.0,0,0,1
240952.0,5,0,4
93855.0,10,0,4
56706.0,10,0,5
138343.0,5,0,0
14882.0,23,0,5
51168.0,3,0,5
49639.0,19,0,5
103281.0,1,0,1
275375.0,4,0,2
128524.0,8,0,2
293754.0,7,0,4
20189.0,23,0,0
250285.0,11,0,2
71693.0,13,0,3
96096.0,1,0,3
429698.0,9,0,4
32870.0,16,0,5
260527.0,4,0,2
57568.0,21,0,3
129980.0,20,0,3
56513.0,10,0,5
113379.0,5,0,1
14957.0,6,0,3
38860.0,0,0,3
103899.0,20,0,3
24395.0,0,0,1
46273.0,15,0,5
39917.0,21,0,5
21918.0,10,0,1
40073.0,16,0,5
142357.0,22,1,0
163254.0,21,1,0
103071.0,11,0,3
199438.0,2,0,2
96214.0,6,0,1
176325.0,19,0,0
22650.0,4,0,1
33849.0,2,0,0
73220.0,5,0,1
199630.0,21,1,0
21117.0,10,0,5
24342.0,20,0,2
86666.0,9,0,1
61813.0,13,0,4
184889.0,2,1,0
377378.0,1,1,4
45503.0,16,0,1
65813.0,18,0,2
162642.0,22,0,2
95643.0,4,0,1
42751.0,16,0,0
407834.0,15,0,4
311245.0,16,0,4
33108.0,2,0,1
369878.0,22,1,4
46794.0,9,0,1
62873.0,5,0,1
20536.0,14,0,1
69157.0,20,0,0
139788.0,22,1,0
63083.0,11,0,3
36498.0,10,0,1
85169.0,19,0,1
473461.0,11,0,4
72433.0,9,0,1
14340.0,12,0,1
41937.0,6,0,5
104251.0,17,0,1
152851.0,13,0,2
67271.0,11,0,5
188687.0,14,0,2
66919.0,7,0,1
57844.0,2,0,3
57105.0,18,0,5
105399.0,6,0,0
101232.0,16,0,3
59231.0,0,0,1
133167.0,6,0,2
117627.0,13,0,0
96491.0,19,0,3
38562.0,2,0,3
86426.0,10,0,1
62165.0,9,0,1
105401.0,19,0,1
48404.0,22,0,5
76100.0,4,0,1
104355.0,1,0,3
267114.0,21,1,4
60956.0,12,0,5
17735.0,22,0,5
366736.0,22,1,4
287742.0,19,0,2
32005.0,16,0,3
146792.0,22,0,2
75191.0,1,0,5
97174.0,0,0,1
286234.0,6,0,4
67489.0,0,0,3
35653.0,9,0,0
149248.0,16,0,0
108758.0,12,0,1
49631.0,9,0,1
10947.0,23,0,1
40043.0,6,0,5
42728.0,23,0,1
190792.0,1,0,2
88575.0,2,0,1
25655.0,8,0,2
78397.0,18,0,4
28902.0,7,0,1
75198.0,6,0,1
226109.0,14,0,4
96482.0,10,0,4
144667.0,4,0,3
114570.0,16,0,3
84000.0,10,0,1
67134.0,9,0,0
225552.0,18,0,4
81473.0,23,0,1
7610.0,19,0,5
101463.0,23,0,1
114430.0,16,0,0
98756.0,23,1,0
114128.0,2,0,1
133728.0,8,0,2
82811.0,20,0,1
104177.0,2,0,1
139408.0,2,0,3
116234.0,1,0,1
41865.0,0,0,0
16496.0,23,0,1
419247.0,14,0,4
51842.0,7,0,0
35590.0,15,0,3
340490.0,16,0,4
9984.0,7,0,5
159217.0,2,1,0
295285.0,19,0,4
14040.0,9,0,1
32418.0,4,0,1
290986.0,8,0,4
139960.0,4,0,3
31806.0,8,0,1
312076.0,22,1,4
370700.0,23,1,4
87367.0,21,0,1
65279.0,4,0,1
170438.0,12,0,2
35132.0,20,0,3
320833.0,7,0,4
386493.0,17,0,4
91500.0,22,0,3
181058.0,11,0,4
22822.0,21,0,3
67262.0,20,0,0
81868.0,8,0,0
17368.0,14,0,1
87022.0,2,1,4
474754.0,21,1,4
119674.0,12,0,1
60858.0,23,0,3
393486.0,6,0,4
19951.0,6,0,5
223796.0,13,0,4
172787.0,21,1,4
66536.0,13,0,5
21548.0,10,0,1
366327.0,4,1,4
88648.0,11,0,0
88338.0,18,0,1
117884.0,23,0,2
51028.0,0,0,5
76825.0,20,0,3
21279.0,1,0,3
176536.0,17,0,0
37935.0,1,0,1
46999.0,8,0,3
39565.0,17,0,5
233674.0,6,0,4
333765.0,17,0,4
151008.0,4,1,0
175845.0,14,0,0
59493.0,14,0,1
86180.0,22,1,0
53332.0,12,0,5
42604.0,13,0,5
19344.0,21,0,0
50358.0,22,0,2
96411.0,19,0,0
16678.0,4,0,1
49968.0,12,0,0
39556.0,0,0,5
125230.0,13,0,2
58122.0,18,0,3
17105.0,7,0,5
12023.0,13,0,5
147954.0,22,0,3
110889.0,22,0,2
75431.0,0,0,1
65543.0,6,0,5
85130.0,9,0,4
149056.0,20,0,3
124209.0,21,0,2
246863.0,17,0,4
437203.0,8,0,4
72360.0,14,0,1
74462.0,23,0,3
39558.0,22,0,0
70467.0,16,0,5
184417.0,16,0,0
69413.0,18,0,1
81533.0,16,0,1
55091.0,4,0,1
196970.0,9,0,0
16280.0,14,0,5
10008.0,4,0,5
9799.0,13,0,5
287028.0,2,1,4
318064.0,9,0,4
464291.0,15,0,4
66222.0,5,0,5
71177.0,17,0,1
113100.0,3,0,1
50514.0,16,0,5
99002.0,6,0,1
100452.0,16,0,1
354702.0,0,1,4
65677.0,11,0,2
149605.0,9,0,3
34872.0,0,0,1
55070.0,10,0,0
118028.0,17,0,2
117660.0,2,1,4
67742.0,19,0,5
197577.0,12,0,0
214973.0,11,0,2
27549.0,10,0,1
17637.0,6,0,1
18806.0,16,0,0
32429.0,16,0,2
146427.0,17,0,0
76040.0,4,0,5
235549.0,13,0,2
117232.0,14,0,1
244994.0,12,0,2
196040.0,17,0,0
97513.0,3,0,1
192778.0,1,1,4
56783.0,12,0,3
94431.0,22,1,0
243288.0,18,0,2
322517.0,18,0,4
143371.0,3,0,3
86476.0,9,0,4
41591.0,10,0,0
71945.0,8,0,1
25504.0,13,0,1
299459.0,10,0,2
116963.0,23,0,1
35135.0,5,0,5
46557.0,5,0,5
289793.0,16,0,4
258666.0,5,0,4
28364.0,15,0,0
36060.0,14,0,0
307698.0,5,0,4
117312.0,19,0,0
42065.0,13,0,1
175243.0,2,1,0
61579.0,22,0,1
32292.0,12,0,1
393970.0,8,0,4
34498.0,9,0,0
66021.0,11,0,5
58261.0,20,0,5
114014.0,0,0,1
81415.0,8,0,1
91077.0,4,0,1
59690.0,23,0,1
72110.0,2,0,1
464588.0,12,0,4
76198.0,17,0,1
140083.0,6,0,0
122970.0,16,0,0
118706.0,5,0,1
37318.0,23,0,5
50602.0,0,0,5
113603.0,16,0,1
86734.0,21,0,1
34661.0,23,0,5
82587.0,9,0,1
248356.0,23,0,2
52738.0,2,0,2
67805.0,9,0,4
199489.0,22,0,2
28876.0,2,0,1
106564.0,17,0,0
197497.0,11,0,4
116173.0,1,0,1
29671.0,4,0,3
56954.0,10,0,1
269374.0,22,1,4
299469.0,1,1,4
33319.0,5,0,5
257351.0,21,0,2
22481.0,20,0,0
61228.0,9,0,5
48545.0,1,0,0
99197.0,0,0,3
348506.0,11,0,4
18613.0,0,0,1
132728.0,2,0,3
68488.0,3,1,4
40309.0,19,0,5
36637.0,3,0,1
61496.0,15,0,5
154205.0,22,1,0
97397.0,1,0,1
283676.0,12,0,2
108207.0,9,0,3
97716.0,0,0,1
33783.0,14,0,3
69865.0,1,0,2
53266.0,18,0,5
45465.0,7,0,5
219101.0,18,0,4
54231.0,11,0,5
217255.0,17,0,4
114716.0,11,0,4
87948.0,23,0,1
127412.0,7,0,3
85818.0,7,0,0
427300.0,0,1,4
28890.0,1,0,1
29113.0,19,0,1
52528.0,0,0,3
250619.0,19,0,4
114661.0,13,0,3
91240.0,14,0,1
92816.0,14,0,1
60722.0,15,0,0
188172.0,4,1,0
16916.0,13,0,1
66104.0,11,0,0
15627.0,2,0,1
284495.0,13,0,2
22375.0,21,0,1
79622.0,17,0,1
25011.0,3,0,5
15876.0,21,0,3
111834.0,5,0,4
379435.0,16,0,4
92679.0,12,0,3
27388.0,22,0,3
13847.0,5,0,5
101381.0,22,0,1
27302.0,16,0,5
44137.0,9,0,5
434578.0,23,1,4
75895.0,19,0,1
71199.0,18,0,5
157094.0,3,1,0
105693.0,7,0,1
60189.0,4,0,1
282446.0,2,1,4
467423.0,2,1,4
56849.0,19,0,5
109344.0,21,1,0
218984.0,6,0,4
108522.0,3,0,1
164869.0,3,1,0
85371.0,13,0,3
96564.0,23,0,3
167457.0,4,1,0
122348.0,17,0,3
5521.0,12,0,5
45974.0,5,0,1
52554.0,3,0,5
165957.0,18,0,4
112501.0,7,0,1
139607.0,2,1,0
284609.0,1,1,4
104618.0,0,0,1
67030.0,7,0,1
48572.0,7,0,1
27852.0,5,0,5
53438.0,9,0,4
78698.0,6,0,1
40373.0,9,0,2
118116.0,14,0,1
79118.0,16,0,1
79708.0,1,1,0
81212.0,13,0,1
112942.0,5,0,3
193562.0,12,0,0
73906.0,5,0,2
86159.0,14,0,0
69181.0,8,0,5
416572.0,6,0,4
102386.0,6,0,1
66681.0,3,0,5
29164.0,7,0,3
63817.0,23,0,3
358102.0,20,0,4
22628.0,4,0,1
46291.0,13,0,5
204589.0,14,0,4
127599.0,12,0,3
83493.0,13,0,0
319387.0,12,0,4
57250.0,7,0,3
15123.0,6,0,5
42333.0,12,0,1
109464.0,10,0,0
65123.0,16,0,5
71876.0,20,0,1
57426.0,20,0,3
169955.0,2,1,0
57997.0,5,0,1
35817.0,20,0,0
56833.0,2,1,0
98502.0,14,0,1
99755.0,17,0,1
48185.0,5,0,2
93069.0,13,0,0
25481.0,7,0,5
60600.0,4,0,1
103916.0,20,0,1
138591.0,14,0,0
101136.0,22,0,1
63639.0,12,0,1
49601.0,14,0,1
38622.0,4,0,0
38410.0,5,0,3
472380.0,21,1,4
30801.0,0,0,5
36814.0,22,0,1
162625.0,9,0,2
18162.0,5,0,3
495907.0,11,0,4
53765.0,16,0,4
114127.0,9,0,3
144923.0,13,0,0
302583.0,23,1,4
286601.0,14,0,2
115227.0,14,0,4
261781.0,7,0,4
138120.0,18,0,0
53198.0,15,0,5
43437.0,11,0,5
37992.0,17,0,5
140040.0,4,1,4
66951.0,20,0,4
106632.0,8,0,3
271516.0,9,0,2
161098.0,23,1,0
46919.0,18,0,1
